Process,Orthogroup_ID,ration Ka/Ks,Selection,hit_desc,Pfam_desc,IPR_desc
OS_response,OG0000530,"0,285905093",conserve,mRNA_decay_activator_protein_ZFP36,Zinc finger C-x8-C-x5-C-x3-H type (and similar)|Zinc finger C-x8-C-x5-C-x3-H type (and similar),"Zinc finger, CCCH-type|Zinc finger, CCCH-type superfamily|RNA-binding protein ZFP36-like"
OS_response,OG0000530,"0,2830314879",conserve,mRNA_decay_activator_protein_ZFP36,Zinc finger C-x8-C-x5-C-x3-H type (and similar)|Zinc finger C-x8-C-x5-C-x3-H type (and similar),"Zinc finger, CCCH-type|Zinc finger, CCCH-type superfamily|RNA-binding protein ZFP36-like"
OS_response,OG0000530,"0,2133126936",conserve,mRNA_decay_activator_protein_ZFP36,Zinc finger C-x8-C-x5-C-x3-H type (and similar)|Zinc finger C-x8-C-x5-C-x3-H type (and similar),"Zinc finger, CCCH-type|Zinc finger, CCCH-type superfamily|RNA-binding protein ZFP36-like"
OS_response,OG0000530,"0,2112650301",conserve,mRNA_decay_activator_protein_ZFP36,Zinc finger C-x8-C-x5-C-x3-H type (and similar)|Zinc finger C-x8-C-x5-C-x3-H type (and similar),"Zinc finger, CCCH-type|Zinc finger, CCCH-type superfamily|RNA-binding protein ZFP36-like"
OS_response,OG0000530,"0,191486969",conserve,mRNA_decay_activator_protein_ZFP36,Zinc finger C-x8-C-x5-C-x3-H type (and similar)|Zinc finger C-x8-C-x5-C-x3-H type (and similar),"Zinc finger, CCCH-type|Zinc finger, CCCH-type superfamily|RNA-binding protein ZFP36-like"
OS_response,OG0000530,"0,1873621159",conserve,mRNA_decay_activator_protein_ZFP36,Zinc finger C-x8-C-x5-C-x3-H type (and similar)|Zinc finger C-x8-C-x5-C-x3-H type (and similar),"Zinc finger, CCCH-type|Zinc finger, CCCH-type superfamily|RNA-binding protein ZFP36-like"
OS_response,OG0000530,"0,1790245404",conserve,mRNA_decay_activator_protein_ZFP36,Zinc finger C-x8-C-x5-C-x3-H type (and similar)|Zinc finger C-x8-C-x5-C-x3-H type (and similar),"Zinc finger, CCCH-type|Zinc finger, CCCH-type superfamily|RNA-binding protein ZFP36-like"
OS_response,OG0000607,1,neutre,DM13_domain-containing_protein,Electron transfer DM13,DM13 domain
OS_response,OG0000607,1,neutre,DM13_domain-containing_protein,Electron transfer DM13,DM13 domain
OS_response,OG0000607,1,neutre,DM13_domain-containing_protein,Electron transfer DM13,DM13 domain
OS_response,OG0000832,1,neutre,BZIP_domain-containing_protein,Basic region leucine zipper,Basic-leucine zipper domain||PAR basic leucine zipper protein
OS_response,OG0000832,1,neutre,BZIP_domain-containing_protein,Basic region leucine zipper,Basic-leucine zipper domain||PAR basic leucine zipper protein
OS_response,OG0000832,1,neutre,BZIP_domain-containing_protein,Basic region leucine zipper,Basic-leucine zipper domain||PAR basic leucine zipper protein
OS_response,OG0000832,1,neutre,BZIP_domain-containing_protein,Basic region leucine zipper,Basic-leucine zipper domain||PAR basic leucine zipper protein
OS_response,OG0000832,"0,226222384",conserve,BZIP_domain-containing_protein,Basic region leucine zipper,Basic-leucine zipper domain||PAR basic leucine zipper protein
OS_response,OG0000832,"0,1870805515",conserve,BZIP_domain-containing_protein,Basic region leucine zipper,Basic-leucine zipper domain||PAR basic leucine zipper protein
OS_response,OG0000877,1,neutre,Carboxylic_ester_hydrolase,Carboxylesterase family,"Carboxylesterase type B, active site|Alpha/Beta hydrolase fold"
OS_response,OG0001153,"2,233659896",positive,Uncharacterized_protein,Sodium / potassium ATPase beta chain,Sodium/potassium-transporting ATPase subunit beta|Sodium/potassium-transporting ATPase subunit beta superfamily
OS_response,OG0001153,1,neutre,Uncharacterized_protein,Sodium / potassium ATPase beta chain,Sodium/potassium-transporting ATPase subunit beta|Sodium/potassium-transporting ATPase subunit beta superfamily
OS_response,OG0001153,1,neutre,Uncharacterized_protein,Sodium / potassium ATPase beta chain,Sodium/potassium-transporting ATPase subunit beta|Sodium/potassium-transporting ATPase subunit beta superfamily
OS_response,OG0001153,1,neutre,Uncharacterized_protein,Sodium / potassium ATPase beta chain,Sodium/potassium-transporting ATPase subunit beta|Sodium/potassium-transporting ATPase subunit beta superfamily
OS_response,OG0001153,1,neutre,Uncharacterized_protein,Sodium / potassium ATPase beta chain,Sodium/potassium-transporting ATPase subunit beta|Sodium/potassium-transporting ATPase subunit beta superfamily
OS_response,OG0001153,1,neutre,Uncharacterized_protein,Sodium / potassium ATPase beta chain,Sodium/potassium-transporting ATPase subunit beta|Sodium/potassium-transporting ATPase subunit beta superfamily
OS_response,OG0001153,1,neutre,Uncharacterized_protein,Sodium / potassium ATPase beta chain,Sodium/potassium-transporting ATPase subunit beta|Sodium/potassium-transporting ATPase subunit beta superfamily
OS_response,OG0001153,1,neutre,Uncharacterized_protein,Sodium / potassium ATPase beta chain,Sodium/potassium-transporting ATPase subunit beta|Sodium/potassium-transporting ATPase subunit beta superfamily
OS_response,OG0001153,1,neutre,Uncharacterized_protein,Sodium / potassium ATPase beta chain,Sodium/potassium-transporting ATPase subunit beta|Sodium/potassium-transporting ATPase subunit beta superfamily
OS_response,OG0001153,1,neutre,Uncharacterized_protein,Sodium / potassium ATPase beta chain,Sodium/potassium-transporting ATPase subunit beta|Sodium/potassium-transporting ATPase subunit beta superfamily
OS_response,OG0001361,1,neutre,Deltamethrin_resistance_protein_prag01_domain-containing_protein,Deltamethrin resistance,-
OS_response,OG0001871,"0,3010361934",conserve,Uncharacterized_protein,DnaJ central domain|DnaJ C terminal domain,"Heat shock protein DnaJ, cysteine-rich domain|HSP40/DnaJ peptide-binding|Heat shock protein DnaJ, cysteine-rich domain superfamily|DnaJ homolog subfamily A member 1/2-like"
OS_response,OG0001962,1,neutre,Flavin-containing_monooxygenase,Flavin-binding monooxygenase-like|Flavin-binding monooxygenase-like,Flavin monooxygenase FMO|FAD/NAD(P)-binding domain superfamily
OS_response,OG0002039,1,neutre,MOSC_domain-containing_protein,MOSC N-terminal beta barrel domain|MOSC domain,"Molybdenum cofactor sulfurase, C-terminal|Pyruvate kinase-like, insert domain superfamily"
OS_response,OG0003250,1,neutre,PABS_domain-containing_protein_(Fragment),Spermidine synthase tetramerisation domain|Spermine/spermidine synthase domain,"Spermidine/spermine synthases|Spermine synthase, animal|S-adenosyl-L-methionine-dependent methyltransferase superfamily|Polyamine biosynthesis domain, conserved site|Polyamine biosynthesis domain|Spermidine synthase, tetramerisation domain superfamily"
OS_response,OG0004077,1,neutre,glutathione_transferase,MAPEG family,Membrane associated eicosanoid/glutathione metabolism-like domain superfamily|Microsomal glutathione S-transferase 1-like
OS_response,OG0004077,1,neutre,glutathione_transferase,MAPEG family,Membrane associated eicosanoid/glutathione metabolism-like domain superfamily|Microsomal glutathione S-transferase 1-like
OS_response,OG0004077,1,neutre,glutathione_transferase,MAPEG family,Membrane associated eicosanoid/glutathione metabolism-like domain superfamily|Microsomal glutathione S-transferase 1-like
OS_response,OG0004077,1,neutre,glutathione_transferase,MAPEG family,Membrane associated eicosanoid/glutathione metabolism-like domain superfamily|Microsomal glutathione S-transferase 1-like
OS_response,OG0004077,1,neutre,glutathione_transferase,MAPEG family,Membrane associated eicosanoid/glutathione metabolism-like domain superfamily|Microsomal glutathione S-transferase 1-like
OS_response,OG0004077,1,neutre,glutathione_transferase,MAPEG family,Membrane associated eicosanoid/glutathione metabolism-like domain superfamily|Microsomal glutathione S-transferase 1-like
OS_response,OG0004077,1,neutre,glutathione_transferase,MAPEG family,Membrane associated eicosanoid/glutathione metabolism-like domain superfamily|Microsomal glutathione S-transferase 1-like
OS_response,OG0004077,1,neutre,glutathione_transferase,MAPEG family,Membrane associated eicosanoid/glutathione metabolism-like domain superfamily|Microsomal glutathione S-transferase 1-like
OS_response,OG0004077,"0,6607515281",conserve,glutathione_transferase,MAPEG family,Membrane associated eicosanoid/glutathione metabolism-like domain superfamily|Microsomal glutathione S-transferase 1-like
OS_response,OG0004077,"0,2366476988",conserve,glutathione_transferase,MAPEG family,Membrane associated eicosanoid/glutathione metabolism-like domain superfamily|Microsomal glutathione S-transferase 1-like
OS_response,OG0006547,1,neutre,MBL_fold_metallo-hydrolase,Metallo-beta-lactamase superfamily,Metallo-beta-lactamase|Ribonuclease Z/Hydroxyacylglutathione hydrolase-like
OS_response,OG0006547,1,neutre,MBL_fold_metallo-hydrolase,Metallo-beta-lactamase superfamily,Metallo-beta-lactamase|Ribonuclease Z/Hydroxyacylglutathione hydrolase-like
OS_response,OG0006547,"0,4231344538",conserve,MBL_fold_metallo-hydrolase,Metallo-beta-lactamase superfamily,Metallo-beta-lactamase|Ribonuclease Z/Hydroxyacylglutathione hydrolase-like
Proteolysis,OG0000013,1,neutre,Serine_protease_27-like,Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000013,1,neutre,Serine_protease_27-like,Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000013,"0,2371752256",conserve,Serine_protease_27-like,Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000032,"0,2215479461",conserve,Serine_proteinase_stubblelike_[Bombus_impatiens],Serine protease Clip domain PPAF-2|Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000032,"0,2093859992",conserve,Serine_proteinase_stubblelike_[Bombus_impatiens],Serine protease Clip domain PPAF-2|Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000032,"0,2005716134",conserve,Serine_proteinase_stubblelike_[Bombus_impatiens],Serine protease Clip domain PPAF-2|Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000142,"1,168460864",neutre,Trypsin,Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000142,1,neutre,Trypsin,Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000142,1,neutre,Trypsin,Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000142,1,neutre,Trypsin,Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000142,1,neutre,Trypsin,Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000142,1,neutre,Trypsin,Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000142,1,neutre,Trypsin,Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000142,1,neutre,Trypsin,Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000142,1,neutre,Trypsin,Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000142,1,neutre,Trypsin,Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000142,1,neutre,Trypsin,Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000142,1,neutre,Trypsin,Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000142,1,neutre,Trypsin,Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000142,1,neutre,Trypsin,Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000142,"0,3689049415",conserve,Trypsin,Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000142,"0,2817681759",conserve,Trypsin,Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000142,"0,2773265337",conserve,Trypsin,Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000142,"0,260152583",conserve,Trypsin,Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000142,"0,2540550894",conserve,Trypsin,Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000142,"0,2232733571",conserve,Trypsin,Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000142,"0,06889090372",conserve,Trypsin,Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000258,1,neutre,Uncharacterized_protein,Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000258,1,neutre,Uncharacterized_protein,Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000258,"0,2052653413",conserve,Uncharacterized_protein,Trypsin,"Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold"
Proteolysis,OG0000613,1,neutre,Serine_carboxypeptidase_(Fragment),Serine carboxypeptidase,"Peptidase S10, serine carboxypeptidase|Alpha/Beta hydrolase fold|Serine carboxypeptidases, histidine active site"
Proteolysis,OG0000637,1,neutre,Cathepsin_O,Cathepsin propeptide inhibitor domain (I29)|Papain family cysteine protease,"Peptidase C1A, papain C-terminal|Cathepsin propeptide inhibitor domain (I29)|Cysteine peptidase, histidine active site|Cysteine peptidase, asparagine active site|Papain-like cysteine peptidase superfamily|Papain-like cysteine endopeptidase"
Proteolysis,OG0000637,1,neutre,Cathepsin_O,Cathepsin propeptide inhibitor domain (I29)|Papain family cysteine protease,"Peptidase C1A, papain C-terminal|Cathepsin propeptide inhibitor domain (I29)|Cysteine peptidase, histidine active site|Cysteine peptidase, asparagine active site|Papain-like cysteine peptidase superfamily|Papain-like cysteine endopeptidase"
Proteolysis,OG0000637,1,neutre,Cathepsin_O,Cathepsin propeptide inhibitor domain (I29)|Papain family cysteine protease,"Peptidase C1A, papain C-terminal|Cathepsin propeptide inhibitor domain (I29)|Cysteine peptidase, histidine active site|Cysteine peptidase, asparagine active site|Papain-like cysteine peptidase superfamily|Papain-like cysteine endopeptidase"
Proteolysis,OG0000637,1,neutre,Cathepsin_O,Cathepsin propeptide inhibitor domain (I29)|Papain family cysteine protease,"Peptidase C1A, papain C-terminal|Cathepsin propeptide inhibitor domain (I29)|Cysteine peptidase, histidine active site|Cysteine peptidase, asparagine active site|Papain-like cysteine peptidase superfamily|Papain-like cysteine endopeptidase"
Proteolysis,OG0000637,1,neutre,Cathepsin_O,Cathepsin propeptide inhibitor domain (I29)|Papain family cysteine protease,"Peptidase C1A, papain C-terminal|Cathepsin propeptide inhibitor domain (I29)|Cysteine peptidase, histidine active site|Cysteine peptidase, asparagine active site|Papain-like cysteine peptidase superfamily|Papain-like cysteine endopeptidase"
Proteolysis,OG0000637,1,neutre,Cathepsin_O,Cathepsin propeptide inhibitor domain (I29)|Papain family cysteine protease,"Peptidase C1A, papain C-terminal|Cathepsin propeptide inhibitor domain (I29)|Cysteine peptidase, histidine active site|Cysteine peptidase, asparagine active site|Papain-like cysteine peptidase superfamily|Papain-like cysteine endopeptidase"
Proteolysis,OG0000637,1,neutre,Cathepsin_O,Cathepsin propeptide inhibitor domain (I29)|Papain family cysteine protease,"Peptidase C1A, papain C-terminal|Cathepsin propeptide inhibitor domain (I29)|Cysteine peptidase, histidine active site|Cysteine peptidase, asparagine active site|Papain-like cysteine peptidase superfamily|Papain-like cysteine endopeptidase"
Proteolysis,OG0000637,"0,3367184249",conserve,Cathepsin_O,Cathepsin propeptide inhibitor domain (I29)|Papain family cysteine protease,"Peptidase C1A, papain C-terminal|Cathepsin propeptide inhibitor domain (I29)|Cysteine peptidase, histidine active site|Cysteine peptidase, asparagine active site|Papain-like cysteine peptidase superfamily|Papain-like cysteine endopeptidase"
Proteolysis,OG0000637,"0,307749041",conserve,Cathepsin_O,Cathepsin propeptide inhibitor domain (I29)|Papain family cysteine protease,"Peptidase C1A, papain C-terminal|Cathepsin propeptide inhibitor domain (I29)|Cysteine peptidase, histidine active site|Cysteine peptidase, asparagine active site|Papain-like cysteine peptidase superfamily|Papain-like cysteine endopeptidase"
Proteolysis,OG0000637,"0,24174264",conserve,Cathepsin_O,Cathepsin propeptide inhibitor domain (I29)|Papain family cysteine protease,"Peptidase C1A, papain C-terminal|Cathepsin propeptide inhibitor domain (I29)|Cysteine peptidase, histidine active site|Cysteine peptidase, asparagine active site|Papain-like cysteine peptidase superfamily|Papain-like cysteine endopeptidase"
Signaling&Ctrl,OG0000368,1,neutre,Uncharacterized_protein,Inositol hexakisphosphate,Protein-tyrosine phosphatase-like
Signaling&Ctrl,OG0000368,1,neutre,Uncharacterized_protein,Inositol hexakisphosphate,Protein-tyrosine phosphatase-like
Signaling&Ctrl,OG0000368,1,neutre,Uncharacterized_protein,Inositol hexakisphosphate,Protein-tyrosine phosphatase-like
Signaling&Ctrl,OG0000368,1,neutre,Uncharacterized_protein,Inositol hexakisphosphate,Protein-tyrosine phosphatase-like
Signaling&Ctrl,OG0000368,"0,3131656969",conserve,Uncharacterized_protein,Inositol hexakisphosphate,Protein-tyrosine phosphatase-like
Signaling&Ctrl,OG0000368,"0,22571269",conserve,Uncharacterized_protein,Inositol hexakisphosphate,Protein-tyrosine phosphatase-like
Signaling&Ctrl,OG0000504,1,neutre,Uncharacterized_protein,Inositol hexakisphosphate,Protein-tyrosine phosphatase-like
Signaling&Ctrl,OG0000712,1,neutre,Phosphatidylethanolamine-binding_protein,-,"Phosphatidylethanolamine-binding protein, eukaryotic|PEBP-like superfamily"
Signaling&Ctrl,OG0000712,1,neutre,Phosphatidylethanolamine-binding_protein,-,"Phosphatidylethanolamine-binding protein, eukaryotic|PEBP-like superfamily"
Signaling&Ctrl,OG0000712,1,neutre,Phosphatidylethanolamine-binding_protein,-,"Phosphatidylethanolamine-binding protein, eukaryotic|PEBP-like superfamily"
Signaling&Ctrl,OG0000712,1,neutre,Phosphatidylethanolamine-binding_protein,-,"Phosphatidylethanolamine-binding protein, eukaryotic|PEBP-like superfamily"
Signaling&Ctrl,OG0000712,1,neutre,Phosphatidylethanolamine-binding_protein,-,"Phosphatidylethanolamine-binding protein, eukaryotic|PEBP-like superfamily"
Signaling&Ctrl,OG0000712,"0,2506484601",conserve,Phosphatidylethanolamine-binding_protein,-,"Phosphatidylethanolamine-binding protein, eukaryotic|PEBP-like superfamily"
Signaling&Ctrl,OG0000712,"0,2281964879",conserve,Phosphatidylethanolamine-binding_protein,-,"Phosphatidylethanolamine-binding protein, eukaryotic|PEBP-like superfamily"
Signaling&Ctrl,OG0000712,"0,2260692284",conserve,Phosphatidylethanolamine-binding_protein,-,"Phosphatidylethanolamine-binding protein, eukaryotic|PEBP-like superfamily"
Signaling&Ctrl,OG0000712,"0,2236520305",conserve,Phosphatidylethanolamine-binding_protein,-,"Phosphatidylethanolamine-binding protein, eukaryotic|PEBP-like superfamily"
Signaling&Ctrl,OG0000712,"0,1850796017",conserve,Phosphatidylethanolamine-binding_protein,-,"Phosphatidylethanolamine-binding protein, eukaryotic|PEBP-like superfamily"
Signaling&Ctrl,OG0001297,1,neutre,Protein_quiver,Sleepless protein,-
Signaling&Ctrl,OG0001297,1,neutre,Protein_quiver,Sleepless protein,-
Signaling&Ctrl,OG0001297,1,neutre,Protein_quiver,Sleepless protein,-
Signaling&Ctrl,OG0001297,1,neutre,Protein_quiver,Sleepless protein,-
Signaling&Ctrl,OG0001297,"0,4412363801",conserve,Protein_quiver,Sleepless protein,-
Signaling&Ctrl,OG0001297,"0,23143755",conserve,Protein_quiver,Sleepless protein,-
Sugar_metabolism,OG0000380,1,neutre,Phosphotransferase,Hexokinase|Hexokinase,"Hexokinase|ATPase, nucleotide binding domain"
Sugar_metabolism,OG0000380,1,neutre,Phosphotransferase,Hexokinase|Hexokinase,"Hexokinase|ATPase, nucleotide binding domain"
Sugar_metabolism,OG0000380,1,neutre,Phosphotransferase,Hexokinase|Hexokinase,"Hexokinase|ATPase, nucleotide binding domain"
Sugar_metabolism,OG0000380,"0,9153491245",neutre,Phosphotransferase,Hexokinase|Hexokinase,"Hexokinase|ATPase, nucleotide binding domain"
Sugar_metabolism,OG0000380,"0,2395958157",conserve,Phosphotransferase,Hexokinase|Hexokinase,"Hexokinase|ATPase, nucleotide binding domain"
Sugar_metabolism,OG0000380,"0,198833082",conserve,Phosphotransferase,Hexokinase|Hexokinase,"Hexokinase|ATPase, nucleotide binding domain"
Sugar_metabolism,OG0000465,1,neutre,Multiple_inositol_polyphosphate_phosphatase_1,Histidine phosphatase superfamily (branch 2),"Histidine phosphatase superfamily, clade-2|Histidine acid phosphatase, eukaryotic|Histidine phosphatase superfamily"
Sugar_metabolism,OG0000465,1,neutre,Multiple_inositol_polyphosphate_phosphatase_1,Histidine phosphatase superfamily (branch 2),"Histidine phosphatase superfamily, clade-2|Histidine acid phosphatase, eukaryotic|Histidine phosphatase superfamily"
Sugar_metabolism,OG0000465,1,neutre,Multiple_inositol_polyphosphate_phosphatase_1,Histidine phosphatase superfamily (branch 2),"Histidine phosphatase superfamily, clade-2|Histidine acid phosphatase, eukaryotic|Histidine phosphatase superfamily"
Sugar_metabolism,OG0001221,1,neutre,Glucose_1-dehydrogenase,Enoyl-(Acyl carrier protein) reductase,"Short-chain dehydrogenase/reductase SDR|Short-chain dehydrogenase/reductase, conserved site|NAD(P)-binding domain superfamily"
Sugar_metabolism,OG0001697,"0,3220199088",conserve,UDP-glucose_4-epimerase,"GDP-mannose 4,6 dehydratase",UDP-glucose 4-epimerase|NAD(P)-binding domain superfamily
Sugar_metabolism,OG0001717,1,neutre,Fructose-bisphosphate_aldolase,Fructose-bisphosphate aldolase class-I,"Fructose-bisphosphate aldolase, class-I|Aldolase-type TIM barrel|Fructose-bisphosphate aldolase class-I active site"
Sugar_metabolism,OG0002378,1,neutre,ribose-phosphate_diphosphokinase,N-terminal domain of ribose phosphate pyrophosphokinase|Phosphoribosyl synthetase-associated domain,"Phosphoribosyltransferase domain|Phosphoribosyl pyrophosphate synthetase, conserved site|Ribose-phosphate pyrophosphokinase|Phosphoribosyltransferase-like"
Sugar_metabolism,OG0002538,1,neutre,"Lactase-phlorizin_hydrolase,Myrosinase_1,Beta-glucosidase_1B,Lactase-like_protein,Beta-glucosidase_1A",EF-hand domain pair,"EF-hand domain|EF-hand domain pair|EF-Hand 1, calcium-binding site|Recoverin family"
Sugar_metabolism,OG0002538,1,neutre,"Lactase-phlorizin_hydrolase,Myrosinase_1,Beta-glucosidase_1B,Lactase-like_protein,Beta-glucosidase_1A",EF-hand domain pair,"EF-hand domain|EF-hand domain pair|EF-Hand 1, calcium-binding site|Recoverin family"
Sugar_metabolism,OG0004490,"0,2369525043",conserve,L-galactose_dehydrogenase,Aldo/keto reductase family,Aldo-keto reductase|NADP-dependent oxidoreductase domain superfamily|L-galactose dehydrogenase-like
Sugar_metabolism,OG0006885,1,neutre,D-lactate_dehydrogenase,"D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain|D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain","D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain conserved site|NAD(P)-binding domain superfamily"
Transport,OG0000176,1,neutre,Y+L_amino_acid_transporter_2like_[Apis_florea],Amino acid permease,-
Transport,OG0000176,1,neutre,Y+L_amino_acid_transporter_2like_[Apis_florea],Amino acid permease,-
